,SiteNo,Trip.date,year,month,Site,Transect,Letter,Trans_No,trans_ID,ID,observer,observer_num,lat,lon,Depth.m.,Species,Confidence,Number_Ind,Length,C,R,G,S,SG,SW,A,B,A1_size,K1_size,K2_size,Description,Comment,depth_category,a,b,method,c_t,weight
75,Princess,22/07/2018,2018,july,NA,13,C,13C,Princess S 13 Mai Lazarus Tal Gavrieli july 2018,Princess S 13 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.494038,34.906797,10,Eviota guttata,0,3,4,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,middle,0.00617,3.08,bayesian,C,1.323583035
76,Princess,22/07/2018,2018,july,NA,13,C,13C,Princess S 13 Mai Lazarus Tal Gavrieli july 2018,Princess S 13 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.494038,34.906797,10,Eviota guttata,0,1,3,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,middle,0.00617,3.08,bayesian,C,0.181894107
77,Princess,22/07/2018,2018,july,NA,13,C,13C,Princess S 13 Mai Lazarus Tal Gavrieli july 2018,Princess S 13 Mai Lazarus 2018 july,Mai Lazarus,two_observers,29.494038,34.906797,10,Cheilodipterus quinquelineatus,0,29,2,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,middle,0.014123333,3.037743333,mean,C,3.363466135
78,Princess,22/07/2018,2018,july,NA,13,C,13C,Princess S 13 Mai Lazarus Tal Gavrieli july 2018,Princess S 13 Mai Lazarus 2018 july,Mai Lazarus,two_observers,29.494038,34.906797,10,Cheilodipterus quinquelineatus,0,6,3,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,middle,0.014123333,3.037743333,mean,C,2.38484611
79,Princess,22/07/2018,2018,july,NA,13,C,13C,Princess S 13 Mai Lazarus Tal Gavrieli july 2018,Princess S 13 Mai Lazarus 2018 july,Mai Lazarus,two_observers,29.494038,34.906797,10,Dascyllus trimaculatus,0,2,4,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,middle,0.070306667,2.809416667,mean,C,6.909774586
80,Princess,22/07/2018,2018,july,NA,13,C,13C,Princess S 13 Mai Lazarus Tal Gavrieli july 2018,Princess S 13 Mai Lazarus 2018 july,Mai Lazarus,two_observers,29.494038,34.906797,10,Dascyllus trimaculatus,0,1,4,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,middle,0.070306667,2.809416667,mean,C,3.454887293
81,Princess,22/07/2018,2018,july,NA,13,C,13C,Princess S 13 Mai Lazarus Tal Gavrieli july 2018,Princess S 13 Mai Lazarus 2018 july,Mai Lazarus,two_observers,29.494038,34.906797,10,Dascyllus marginatus,0,1,5,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,middle,0.0177,3,mean,C,2.2125
82,Princess,22/07/2018,2018,july,NA,13,C,13C,Princess S 13 Mai Lazarus Tal Gavrieli july 2018,Princess S 13 Mai Lazarus 2018 july,Mai Lazarus,two_observers,29.494038,34.906797,10,Dascyllus marginatus,0,1,6,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,middle,0.0177,3,mean,C,3.8232
83,Princess,22/07/2018,2018,july,NA,13,C,13C,Princess S 13 Mai Lazarus Tal Gavrieli july 2018,Princess S 13 Mai Lazarus 2018 july,Mai Lazarus,two_observers,29.494038,34.906797,10,Dascyllus marginatus,0,3,4,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,middle,0.0177,3,mean,C,3.3984
84,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Dascyllus marginatus,0,2,6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.0177,3,mean,C,7.6464
85,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Dascyllus marginatus,0,2,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.0177,3,mean,C,2.2656
86,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Amblyglyphidodon flavilatus,0,20,6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.02239,2.99,bayesian,C,95.00715819
87,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Amblyglyphidodon flavilatus,0,10,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.02239,2.99,bayesian,C,14.13232016
88,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Amblyglyphidodon flavilatus,0,3,6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.02239,2.99,bayesian,C,14.25107373
89,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Amblyglyphidodon flavilatus,0,3,8,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.02239,2.99,bayesian,C,33.68328263
90,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Amblyglyphidodon flavilatus,0,2,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.02239,2.99,bayesian,C,2.826464032
91,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Amblyglyphidodon flavilatus,0,2,6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.02239,2.99,bayesian,C,9.500715819
92,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Pomacentrus trichrourus,0,3,6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,27.23544
93,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Pomacentrus trichrourus,0,2,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,5.37984
94,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Pomacentrus trichrourus,0,1,2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,0.33624
95,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Pomacentrus trichrourus,0,10,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,26.8992
96,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Pomacentrus trichrourus,0,10,5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,52.5375
97,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Pomacentrus trichrourus,0,10,3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,11.3481
98,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Pomacentrus trichrourus,0,20,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,53.7984
99,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Pseudochromis springeri,0,2,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01175,3.01,bayesian,C,1.524995058
100,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Pseudochromis springeri,0,1,3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01175,3.01,bayesian,C,0.320754563
101,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Pseudochromis springeri,0,2,6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01175,3.01,bayesian,C,5.167769399
102,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Pseudochromis springeri,0,1,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01175,3.01,bayesian,C,0.762497529
103,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Pseudochromis fridmani,0,1,2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00501,3.11,bayesian,C,0.043255468
104,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Pseudochromis fridmani,0,3,3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00501,3.11,bayesian,C,0.457937367
105,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Pseudochromis fridmani,0,1,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00501,3.11,bayesian,C,0.373460177
106,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Bryaninops natans,0,31,2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,bayesian,C,1.617406725
107,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Cheilodipterus novemstriatus,0,1,2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01096,3.11,bayesian,C,0.094626732
108,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Koumansetta hectori,0,1,2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,mean,C,0.05217441
109,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Ecsenius frontalis,0,1,5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00741,3,bayesian,C,0.92625
110,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Ecsenius frontalis,0,1,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00741,3,bayesian,C,0.47424
111,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Eviota guttata,1,23,2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,bayesian,C,1.200011441
112,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Ecsenius frontalis,0,1,6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00741,3,bayesian,C,1.60056
113,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Ecsenius frontalis,0,4,3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00741,3,bayesian,C,0.80028
114,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Ecsenius frontalis,0,1,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00741,3,bayesian,C,0.47424
115,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Eviota sebreei,0,2,3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,bayesian,C,0.363788214
116,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Trimma flavicaudatum,1,1,2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00891,3.07,bayesian,C,0.074823805
117,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Tal Gavrieli 2018 july,Tal Gavriel,two_observers,29.504693,34.92023,18,Chromis dimidiata,0,1,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01778,2.99,bayesian,C,1.122253919
118,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Pseudochromis springeri,0,13,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01175,3.01,bayesian,C,9.912467874
119,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Pseudochromis springeri,0,1,6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01175,3.01,bayesian,C,2.583884699
120,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Pseudochromis springeri,0,1,5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01175,3.01,bayesian,C,1.492579868
121,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Pseudochromis springeri,0,3,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01175,3.01,bayesian,C,2.287492586
122,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Pseudochromis springeri,0,1,3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01175,3.01,bayesian,C,0.320754563
123,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Amblyglyphidodon flavilatus,0,20,6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.02239,2.99,bayesian,C,95.00715819
124,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Pseudochromis fridmani,0,8,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00501,3.11,bayesian,C,2.987681417
125,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Pseudochromis fridmani,0,1,6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00501,3.11,bayesian,C,1.317917165
126,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Pseudochromis fridmani,0,1,3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00501,3.11,bayesian,C,0.152645789
127,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Pseudochromis fridmani,0,1,2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00501,3.11,bayesian,C,0.043255468
128,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Bryaninops natans,0,50,1.5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,bayesian,C,1.075514441
129,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Bryaninops natans,0,6,1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,bayesian,C,0.03702
130,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Pomacentrus trichrourus,0,26,3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,29.50506
131,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Pomacentrus trichrourus,0,6,6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,54.47088
132,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Pomacentrus trichrourus,0,16,2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,5.37984
133,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Pomacentrus trichrourus,0,1,8,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,21.51936
134,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Pomacentrus trichrourus,0,6,3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,6.80886
135,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Meiacanthus nigrolineatus,0,2,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.020875,3,mean,C,2.672
136,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Myripristis murdjan,0,2,15,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.024755,3.07525,mean,C,204.8649069
137,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Synodus variegatus,0,1,8,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.004838,3.32916,bayesian,C,4.911305223
138,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Chromis dimidiata,0,6,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.01778,2.99,bayesian,C,6.733523515
139,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Dascyllus marginatus,0,6,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.0177,3,mean,C,6.7968
140,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Meiacanthus nigrolineatus,1,2,3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.020875,3,mean,C,1.12725
141,Japanease_gardens,22/07/2018,2018,july,NA,21,C,21C,japanease_gardens 21 Shahar Malamud Tal Gavrieli july 2018,japanease_gardens 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.504693,34.92023,18,Meiacanthus nigrolineatus,1,1,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.020875,3,mean,C,1.336
142,Katza,22/07/2018,2018,july,NA,21,C,21C,katza 21 Shahar Malamud Tal Gavrieli july 2018,katza 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.522218,34.935068,19,Bryaninops natans,0,29,2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.00617,3.08,bayesian,C,1.513057904
143,Katza,22/07/2018,2018,july,NA,21,C,21C,katza 21 Shahar Malamud Tal Gavrieli july 2018,katza 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.522218,34.935068,19,Pomacentrus trichrourus,0,13,8,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,279.75168
144,Katza,22/07/2018,2018,july,NA,21,C,21C,katza 21 Shahar Malamud Tal Gavrieli july 2018,katza 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.522218,34.935068,19,Pomacentrus trichrourus,0,10,4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,26.8992
145,Katza,22/07/2018,2018,july,NA,21,C,21C,katza 21 Shahar Malamud Tal Gavrieli july 2018,katza 21 Shahar Malamud 2018 july,Shahar Malamud,two_observers,29.522218,34.935068,19,Pomacentrus trichrourus,0,8,3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,deep,0.04203,3,could be wrong,C,9.07848
