"","Site_name","Date","year","month","Sub_site","Transect","Trans_type","trans_ID","Trans_surveyor_id","observer","observer_num_adults","lat","lon","Depth","Time_start","Time_end","Species","Amount","Length","Confidence","Object","C","R","G","S","SG","A","B","A1_size","A2_size","A3_size","K1_size","K2_size","K3_size","Habitat","Description","Notes","Photos","Logger","a","b","convertion_method"
"63","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudanthias squamipinnis","4","4","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.0569,2.65,"mean"
"64","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudanthias squamipinnis","5","7","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.0569,2.65,"mean"
"65","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudanthias squamipinnis","100","6","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.0569,2.65,"mean"
"66","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Labroides dimidiatus","1","6","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.005955,3.142,"mean"
"67","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Labroides dimidiatus","4","7","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.005955,3.142,"mean"
"68","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus evanidus","1","6","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00488,3.51,"mean"
"69","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus evanidus","1","4","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00488,3.51,"mean"
"70","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus evanidus","1","5","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00488,3.51,"mean"
"71","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus evanidus","1","6","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00488,3.51,"mean"
"72","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus evanidus","1","4","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00488,3.51,"mean"
"73","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus evanidus","1","6","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00488,3.51,"mean"
"74","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus evanidus","2","5","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00488,3.51,"mean"
"75","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus evanidus","1","3","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00488,3.51,"mean"
"76","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus evanidus","4","5","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00488,3.51,"mean"
"77","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus evanidus","1","4","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00488,3.51,"mean"
"78","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus evanidus","2","7","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00488,3.51,"mean"
"79","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus evanidus","1","5","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00488,3.51,"mean"
"80","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus evanidus","1","6","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00488,3.51,"mean"
"81","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Calotomus viridescens","7","5","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.035,2.81,"mean"
"82","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Calotomus viridescens","1","6","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.035,2.81,"mean"
"83","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Neopomacentrus miryae","4","5","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.0169,3,"mean"
"84","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus hexataenia","1","5","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.01452,3.0575,"mean"
"85","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Pseudocheilinus hexataenia","1","4","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.01452,3.0575,"mean"
"86","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Oxycheilinus digramma","1","7","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.01449,3,"mean"
"87","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Ctenochaetus striatus","1","17","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.0137,3.083,"mean"
"88","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Ctenochaetus striatus","1","16","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.0137,3.083,"mean"
"89","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Epinephelus fasciatus","1","30","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.01945,2.9315,"mean"
"90","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Epinephelus fasciatus","1","26","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.01945,2.9315,"mean"
"91","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Epinephelus fasciatus","1","20","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.01945,2.9315,"mean"
"92","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Epinephelus fasciatus","1","25","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.01945,2.9315,"mean"
"93","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Epinephelus fasciatus","1","30","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.01945,2.9315,"mean"
"94","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Epinephelus fasciatus","1","16","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.01945,2.9315,"mean"
"95","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Coris aygula","1","45","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.01452,3,"mean"
"96","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Variola louti","1","50","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.007565,3.2096,"mean"
"97","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Cirrhilabrus rubriventralis","10","6","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.0166,2.95,"bayesian"
"98","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Chaetodon paucifasciatus","2","10","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.02291,3.01,"bayesian"
"99","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Chaetodon paucifasciatus","1","8","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.02291,3.01,"bayesian"
"100","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Scarus ferrugineus","1","25","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.02092,2.97225,"mean"
"101","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Scarus ferrugineus","1","20","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.02092,2.97225,"mean"
"102","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Scarus ferrugineus","1","30","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.02092,2.97225,"mean"
"103","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Dascyllus trimaculatus","3","10","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.0716,2.635,"mean"
"104","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Siganus argenteus","2","28","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.01574,3.084638,"mean"
"105","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Larabicus quadrilineatus","2","7","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00977,3.05,"bayesian"
"106","IUI",2022-08-17,"2022","august","1","A","T","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:01","14:18","Larabicus quadrilineatus","1","8","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.00977,3.05,"bayesian"
"107","IUI",2022-08-17,"2022","august","1","A","C","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:22","14:30","Pomacentrus trichrourus","5","5","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.02058,3,"mean"
"108","IUI",2022-08-17,"2022","august","1","A","C","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:22","14:30","Pomacentrus trichrourus","3","6","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.02058,3,"mean"
"109","IUI",2022-08-17,"2022","august","1","A","C","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:22","14:30","Pomacentrus trichrourus","1","5","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.02058,3,"mean"
"110","IUI",2022-08-17,"2022","august","1","A","C","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:22","14:30","Pomacentrus trichrourus","2","6","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.02058,3,"mean"
"111","IUI",2022-08-17,"2022","august","1","A","C","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:22","14:30","Chromis dimidiata","2","4","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.01778,2.99,"bayesian"
"112","IUI",2022-08-17,"2022","august","1","A","C","IUI 1 A 2022-08-17 Tal Gavriel Avery Deveto Mai Lazarus Blank","IUI 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.50318","34.918669",10.8,"14:22","14:30","Sargocentron caudimaculatum","1","12","0","N",0,0,0,0,0,0,100,"0",0,0,0,0,0,NA,"the slop before the iglo- big bolders",NA,"no","yes",0.0391,2.941,"mean"
"113","Katza",2022-08-17,"2022","august","1","A","T","Katza 1 A 2022-08-17 Tal Gavriel Avery Deveto Blank Blank","Katza 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.522737","34.932678",3.45,"18:40","18:47","Mulloidichthys flavolineatus","2","18","0","N",0,0,0,44,0,0,56,"0",0,0,0,0,0,NA,"rubble and sand with big knolls at the backround","boulder = rubble","no","yes",0.032665,2.834825,"mean"
"114","Katza",2022-08-17,"2022","august","1","A","T","Katza 1 A 2022-08-17 Tal Gavriel Avery Deveto Blank Blank","Katza 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.522737","34.932678",3.45,"18:40","18:47","Parupeneus macronemus","1","15","0","N",0,0,0,44,0,0,56,"0",0,0,0,0,0,NA,"rubble and sand with big knolls at the backround","boulder = rubble","no","yes",0.00688666666666667,3.26266666666667,"mean"
"115","Katza",2022-08-17,"2022","august","1","A","T","Katza 1 A 2022-08-17 Tal Gavriel Avery Deveto Blank Blank","Katza 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.522737","34.932678",3.45,"18:40","18:47","Zebrasoma desjardinii","1","20","0","N",0,0,0,44,0,0,56,"0",0,0,0,0,0,NA,"rubble and sand with big knolls at the backround","boulder = rubble","no","yes",0.0113,3.1805,NA
"116","Katza",2022-08-17,"2022","august","1","A","T","Katza 1 A 2022-08-17 Tal Gavriel Avery Deveto Blank Blank","Katza 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.522737","34.932678",3.45,"18:40","18:47","Zebrasoma desjardinii","1","2","0","N",0,0,0,44,0,0,56,"0",0,0,0,0,0,NA,"rubble and sand with big knolls at the backround","boulder = rubble","no","yes",0.0113,3.1805,NA
"117","Katza",2022-08-17,"2022","august","1","A","T","Katza 1 A 2022-08-17 Tal Gavriel Avery Deveto Blank Blank","Katza 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.522737","34.932678",3.45,"18:40","18:47","Acanthurus nigrofuscus","10","10","0","N",0,0,0,44,0,0,56,"0",0,0,0,0,0,NA,"rubble and sand with big knolls at the backround","boulder = rubble","no","yes",0.0089,3.278,"mean"
"118","Katza",2022-08-17,"2022","august","1","A","T","Katza 1 A 2022-08-17 Tal Gavriel Avery Deveto Blank Blank","Katza 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.522737","34.932678",3.45,"18:40","18:47","Pomacanthus imperator","1","18","0","N",0,0,0,44,0,0,56,"0",0,0,0,0,0,NA,"rubble and sand with big knolls at the backround","boulder = rubble","no","yes",0.03234,2.984,"mean"
"119","Katza",2022-08-17,"2022","august","1","A","T","Katza 1 A 2022-08-17 Tal Gavriel Avery Deveto Blank Blank","Katza 1 A 2022-08-17 Tal Gavriel","Tal Gavriel","two_observers","29.522737","34.932678",3.45,"18:40","18:47","Parupeneus forsskali","2","15","0","N",0,0,0,44,0,0,56,"0",0,0,0,0,0,NA,"rubble and sand with big knolls at the backround","boulder = rubble","no","yes",0.007,3.1699,"mean"
